7668, -5666, -12595,
64.24, 107.57, 135.41,
9166, -4812, -13855,
63.69, 107.48, 136.02,
6521, -4727, -12551,
64.31, 107.48, 135.46,
7549, -5114, -13092,
64.38, 107.18, 135.77,
4565, -2860, -12562,
65.53, 106.23, 135.94,
5784, -3495, -13542,
66.15, 105.62, 136.37,
6075, -1875, -13113,
66.15, 101.88, 131.70,
5156, 770, -13780,
66.98, 103.64, 137.10,
4119, 380, -15021,
68.25, 101.83, 138.23,
5271, -2822, -11814,
68.96, 101.02, 137.93,
8058, -1820, -12704,
68.84, 99.82, 138.01,
4621, 390, -14480,
69.90, 97.83, 138.93,
5055, 1685, -14820,
71.31, 95.71, 139.41,
6407, -527, -12926,
71.35, 94.35, 139.60,
5515, 892, -11006,
72.04, 92.40, 138.57,
6957, 495, -14364,
71.23, 91.31, 139.46,
8016, 2701, -14397,
70.46, 89.31, 139.88,
8803, 2015, -17899,
70.46, 86.70, 132.49,
9321, 3824, -15661,
69.02, 88.32, 140.84,
6308, 2774, -15943,
68.26, 87.54, 141.31,
5671, 1112, -14852,
68.12, 86.27, 142.92,
7133, 642, -15518,
68.45, 85.47, 144.45,
7122, 145, -14319,
67.57, 85.55, 144.36,
5585, -996, -13794,
67.39, 86.42, 143.80,
6562, -1919, -12179,
67.33, 86.87, 143.39,
6163, -2480, -11601,
67.10, 87.96, 143.71,
7190, -2986, -13875,
67.02, 89.09, 143.45,
6356, -2378, -11582,
67.61, 90.73, 141.94,
3308, -2447, -13678,
67.61, 90.90, 135.46,
9639, -2039, -16090,
67.49, 92.63, 142.17,
7290, 199, -17080,
67.15, 93.47, 142.77,
9685, -721, -19169,
65.73, 94.06, 145.15,
7948, 4143, -17168,
65.44, 92.93, 146.10,
6950, 1096, -15885,
65.50, 92.62, 147.02,
6489, 163, -14861,
65.18, 92.24, 147.66,
5864, -1028, -14235,
65.43, 91.95, 148.92,
8444, -1673, -13673,
64.61, 91.69, 150.25,
4912, -574, -14911,
65.43, 90.91, 150.93,
6473, -2752, -12393,
65.39, 91.03, 151.48,
6182, -1969, -12606,
65.39, 88.37, 143.02,
7330, -1914, -13891,
66.21, 90.99, 150.02,
6743, -3120, -13907,
66.40, 92.07, 148.02,
6930, -2424, -13567,
67.37, 92.62, 144.75,
6354, -3016, -12229,
67.93, 94.94, 142.06,
5649, -1733, -13097,
68.38, 95.86, 140.62,
6765, -870, -14558,
68.29, 96.20, 140.46,
5722, 2294, -15800,
68.34, 95.12, 141.27,
7666, 1783, -18558,
68.61, 93.99, 143.87,
6749, 153, -15647,
67.97, 93.76, 144.28,
6601, 298, -14181,
67.92, 92.77, 145.28,
7145, 311, -14919,
67.92, 89.83, 137.87,
7729, -1838, -13835,
67.78, 92.74, 145.25,
5915, -2546, -13549,
68.07, 92.56, 145.05,
5646, -1481, -11213,
68.52, 92.25, 143.74,
7284, -3028, -11807,
68.19, 92.26, 143.51,
6678, -2737, -11898,
67.84, 92.58, 142.86,
6381, -2632, -13041,
67.97, 93.15, 142.05,
3917, -1157, -8115,
68.60, 94.27, 138.17,
7905, -2433, -12949,
68.52, 95.64, 135.51,
5539, 1229, -15780,
68.94, 95.29, 135.58,
6434, 575, -14729,
68.99, 95.20, 135.83,
6054, 946, -16841,
68.99, 92.64, 129.33,
6647, 1172, -15208,
69.37, 94.23, 136.47,
6882, 1619, -14450,
69.03, 92.87, 136.90,
6491, -877, -14449,
68.74, 92.68, 138.45,
7131, -815, -13998,
68.79, 91.96, 139.54,
5709, -1489, -14182,
69.13, 91.56, 140.69,
6753, -2961, -11997,
69.00, 91.66, 140.16,
7495, -3157, -11865,
67.75, 92.31, 142.09,
7363, -3069, -12923,
67.94, 92.52, 142.08,
4743, -3777, -13529,
68.22, 94.14, 140.91,
6883, -3325, -13187,
68.06, 95.41, 140.12,
5805, -1154, -10933,
68.06, 93.90, 133.47,
6511, -3067, -14180,
68.11, 96.79, 139.61,
7674, 95, -16140,
67.84, 97.29, 140.46,
7864, 730, -15988,
67.35, 96.76, 141.25,
6247, 2176, -17447,
67.66, 95.79, 143.07,
6910, 1998, -15389,
67.24, 94.65, 143.72,
6437, 195, -13709,
67.35, 93.63, 144.67,
6706, -42, -13960,
67.63, 92.62, 145.86,
6690, -1216, -15425,
67.87, 92.02, 147.33,
6429, -1200, -13923,
67.28, 91.18, 147.57,
6046, -882, -11999,
67.57, 90.39, 146.86,
6522, -2577, -12702,
67.57, 87.29, 140.51,
9309, -4795, -12081,
66.59, 90.95, 145.64,
9408, -2617, -10691,
65.97, 91.83, 142.63,
5688, -4223, -13122,
66.74, 93.44, 141.12,
10814, -4432, -11619,
65.12, 95.58, 138.21,
9560, -7113, -13125,
64.17, 98.56, 137.12,
7595, -6791, -11488,
63.75, 100.85, 136.07,
7378, -7555, -11084,
63.51, 103.34, 134.74,
8906, -7696, -11576,
62.71, 105.51, 133.02,
7921, -7893, -11038,
62.16, 107.77, 131.75,