-2622, 1459, 16395,
101.15, 83.48, 26.60,
-2819, 949, 16409,
100.83, 83.73, 26.83,
-1479, -459, 16978,
100.83, 84.53, 35.33,
-2112, 1054, 16786,
100.75, 83.71, 24.03,
-2854, 2113, 16462,
100.36, 83.54, 22.99,
-3725, 3680, 18484,
100.56, 83.64, 20.76,
-6409, 3255, 17263,
101.22, 83.70, 19.53,
-6879, -4192, 15728,
102.13, 85.57, 20.03,
-6895, -9680, 12009,
103.29, 89.34, 23.77,
-5901, -11318, 11460,
104.21, 93.63, 27.16,
-7267, -11352, 9917,
105.57, 97.81, 31.47,
-4072, -13280, 9237,
106.05, 102.66, 35.66,
-3522, -14696, 8314,
106.29, 107.91, 39.94,
-3343, -14674, 7237,
106.29, 109.41, 53.92,
-3451, -15454, 6614,
106.74, 113.63, 44.83,
-3968, -15559, 4112,
107.12, 120.05, 50.25,
-2972, -16648, 3505,
106.87, 128.00, 56.31,
-1709, -17230, 1766,
105.28, 137.00, 62.15,
-808, -17209, 1161,
103.25, 143.60, 67.37,
-1220, -17347, 2308,
101.37, 148.02, 70.73,
-2260, -16608, 4233,
100.17, 151.42, 73.19,
-654, -15499, 6919,
98.00, 154.37, 74.20,
-2293, -12986, 9006,
97.42, 154.15, 74.28,
-3460, -11311, 11717,
97.40, 151.74, 73.13,
-3790, -8596, 13252,
97.40, 144.58, 78.22,
-5751, -3247, 15439,
98.15, 144.27, 70.12,
-5875, 6710, 16767,
98.78, 133.31, 65.70,
-5580, 3128, 16023,
99.63, 125.04, 61.16,
-3505, -96, 16574,
100.22, 118.51, 55.53,
-2906, 2418, 16803,
100.91, 111.50, 49.13,
-2501, 1011, 16612,
101.34, 105.23, 42.67,
-2976, 1617, 16528,
101.57, 99.19, 36.42,
-2407, 417, 16816,
102.15, 94.00, 30.61,
-2740, 4413, 15775,
102.30, 88.36, 25.98,
-8267, -464, 17724,
103.90, 84.84, 21.11,
-7620, -5765, 16628,
103.90, 86.26, 35.61,
-6442, -5445, 14011,
104.13, 85.56, 22.36,
-5090, -9121, 11736,
103.87, 90.69, 26.32,
-3659, -12405, 10610,
103.23, 95.73, 30.03,
-4874, -12567, 8856,
103.69, 99.80, 34.70,
-6373, -13165, 10004,
104.84, 104.97, 38.40,
-4344, -13319, 9176,
105.46, 109.84, 42.12,
-2970, -14182, 7590,
105.46, 115.38, 46.28,
-2547, -15972, 5618,
105.51, 121.42, 51.10,
-1912, -17102, 3256,
105.23, 130.00, 56.14,
-435, -16657, 1453,
102.62, 137.25, 62.28,
262, -17278, 425,
102.62, 134.60, 73.24,
185, -17579, 501,
100.43, 143.41, 67.12,
-681, -16894, 1452,
98.98, 147.87, 70.69,
-1568, -16801, 3703,
98.29, 150.66, 73.04,
-1437, -15670, 5701,
97.17, 152.78, 74.11,
-2527, -13876, 7799,
95.92, 153.28, 74.85,
-2017, -13202, 11088,
95.16, 153.20, 74.21,
-4438, -10799, 13082,
95.64, 150.86, 72.35,
-4882, -6754, 12112,
96.40, 145.22, 70.13,
-6705, -6124, 14440,
97.96, 139.41, 66.23,
-4813, -6636, 21554,
99.39, 134.64, 58.89,
-3636, 8347, 15148,
99.39, 128.60, 55.87,
-3907, 1567, 15770,
100.74, 126.48, 52.91,
-4796, 202, 16310,
102.10, 119.86, 46.61,
-3625, 1471, 16571,
102.78, 113.24, 40.56,
-3716, 886, 16029,
103.54, 107.52, 35.10,
-3254, 3276, 14867,
103.78, 101.78, 30.90,
-6608, -363, 19614,
105.32, 97.56, 25.01,
-1977, -3146, 17600,
104.49, 95.06, 21.29,
-3123, -6588, 13181,
103.91, 95.01, 20.31,
-4259, -7869, 12971,
103.09, 95.58, 21.64,
-5404, -12095, 10180,
103.29, 97.36, 30.09,
-4382, -12340, 9747,
103.29, 99.30, 45.06,
-2981, -14020, 8663,
102.98, 102.48, 34.41,
-5057, -14355, 8733,
103.07, 107.36, 38.53,
-4060, -14714, 6834,
103.21, 112.95, 43.35,
-2913, -16741, 4334,
102.94, 119.31, 48.62,
-3454, -16765, 3150,
103.01, 127.07, 53.50,
-755, -17032, 1061,
101.07, 134.19, 60.66,
406, -17041, -702,
100.29, 140.85, 67.26,
283, -17174, -185,
99.17, 146.65, 71.88,
-86, -16874, 879,
97.80, 152.40, 75.95,
-1077, -16750, 3314,
96.39, 155.86, 78.23,
-1221, -15238, 4289,
96.39, 147.16, 86.05,
-1659, -15221, 7043,
95.96, 156.83, 78.77,
-3020, -14739, 8899,
95.30, 157.15, 78.71,
-975, -12326, 10057,
94.29, 155.23, 77.65,
-3454, -9343, 11933,
94.47, 150.02, 75.12,
-4292, -7441, 13780,
94.74, 144.44, 71.52,
-4601, -3407, 15868,
95.99, 137.43, 66.38,
-6936, -3244, 24659,
98.39, 131.19, 57.05,
-3358, -791, 19283,
99.58, 124.47, 49.16,
-4848, 1516, 16389,
101.15, 117.52, 42.13,
-3413, -414, 16285,
101.92, 111.70, 35.42,
-3780, 2318, 15911,
101.92, 107.76, 37.98,
-4105, 1771, 16440,
102.73, 105.88, 29.77,
-3787, 2117, 16198,
102.99, 100.28, 24.59,
-1713, 3805, 15870,
103.23, 95.00, 19.58,
-4793, -886, 19454,
103.68, 92.26, 10.05,
-7021, -1244, 15864,
104.59, 90.25, 4.84,
-7611, -5208, 13498,
105.60, 90.83, 10.57,
-6974, -9873, 11202,
105.61, 92.98, 24.91,
-5162, -11185, 9551,
106.22, 96.36, 31.57,
-6268, -13030, 9513,
106.70, 101.13, 35.60,
-5663, -14106, 8333,
107.46, 105.69, 39.81,
-4400, -14676, 5857,
107.46, 107.77, 53.68,
-4846, -15144, 3846,
107.71, 111.47, 45.81,
-3619, -16893, 2009,
107.66, 118.26, 51.92,
-2531, -16598, 771,
107.94, 126.07, 57.89,
-1024, -17380, 663,
106.66, 132.99, 64.83,
-245, -17272, 841,
104.38, 140.58, 70.10,
-690, -17168, 990,
102.08, 147.15, 74.35,
-1164, -17094, 2098,
100.16, 151.75, 77.39,
-1910, -16484, 3972,
99.09, 155.63, 79.24,
-2689, -15556, 6678,
97.92, 157.69, 80.17,
-2745, -14638, 8265,
96.97, 158.15, 80.19,
-2034, -12844, 9812,
96.97, 148.66, 85.64,
-1252, -9374, 13433,
95.80, 153.58, 77.03,
-4727, -6914, 13490,
96.16, 147.05, 73.18,
-4458, -4496, 15097,
96.78, 140.42, 68.26,
-6928, -5578, 21315,
98.71, 134.75, 60.85,
-5031, 2505, 15072,
100.29, 126.32, 55.43,
-3178, 1272, 16307,
101.11, 119.21, 49.15,
-3336, 1491, 16814,
101.82, 112.52, 42.51,
-3511, 1624, 16235,
102.35, 106.30, 36.24,
-3437, 1416, 16561,
102.60, 100.65, 30.42,
-3319, 1608, 16458,
102.79, 95.33, 24.68,
-3662, 691, 16969,
102.79, 93.48, 33.21,
39, 4250, 16377,
102.36, 90.91, 22.28,
-3259, -661, 18004,
101.88, 88.89, 18.04,
-7525, -3669, 17236,
102.89, 88.62, 15.65,
-6735, -5811, 14925,
102.83, 88.70, 22.06,
-8527, -9758, 10837,
103.99, 92.67, 25.46,
-3567, -14307, 11398,
104.12, 97.74, 28.94,
-3717, -12387, 12057,
104.25, 102.30, 31.98,
-3896, -12904, 10129,
104.38, 107.17, 35.54,
-4092, -13412, 9193,
104.60, 112.27, 39.46,
-3568, -14678, 8781,
104.68, 118.10, 43.22,
-2729, -15153, 6835,
104.68, 120.69, 56.60,
-2157, -15733, 4604,
105.42, 125.73, 48.53,
-1472, -16253, 3117,
104.82, 132.23, 54.69,
-455, -17516, 1178,
102.46, 138.62, 60.84,
679, -17009, -583,
100.02, 144.45, 66.44,
-14, -17315, 195,
97.23, 148.90, 70.15,
-464, -16873, 1572,
96.22, 150.55, 73.50,
-1359, -16761, 3185,
95.45, 153.58, 76.48,
-1749, -16186, 5225,
94.75, 156.07, 78.11,
-1897, -15494, 6784,
94.04, 157.80, 78.90,
-2575, -14304, 8192,
93.71, 157.48, 79.10,
-3252, -13178, 9227,
93.71, 148.56, 84.91,
-3069, -11780, 11925,
94.01, 154.34, 76.67,
-3957, -7276, 12789,
94.82, 148.28, 73.43,
-5544, -5855, 13546,
96.47, 141.70, 69.20,
-4753, -3521, 18217,
98.25, 135.11, 62.53,
-4818, 5688, 14563,
99.82, 125.35, 57.14,
-2380, 1922, 16164,
100.45, 118.18, 51.32,
-2464, -857, 16661,
100.82, 112.48, 45.48,
-2296, 3169, 16116,
101.00, 105.84, 40.29,
-1451, 2148, 17079,
100.85, 99.98, 34.82,
-1905, 1755, 16963,
100.63, 94.74, 29.49,
-2891, -353, 16417,
100.63, 91.85, 36.77,
-2098, 1138, 16725,
100.31, 90.55, 26.15,
-3158, 895, 16489,
100.05, 87.90, 23.29,
-2002, 255, 16412,
98.88, 85.92, 20.82,
-2575, 346, 16635,
98.17, 84.66, 22.21,
-2488, 487, 16696,
97.41, 86.35, 20.31,
-2437, 610, 16871,
97.43, 86.78, 19.64,
-2594, 235, 16724,
97.47, 86.42, 19.58,