-16796, 2367
290.555969, 352.342285
-16782, 1826
292.619812, 354.241730
-17159, 2345
293.629333, 352.467407
-16465, 1729
300.256378, 354.093872
-15763, 1560
270.005127, 354.340515
-13197, 646
314.999969, 357.537170
-15794, -931
89.990524, 3.066488
-15285, -3505
120.256386, 12.528818
-17576, -3658
119.248779, 11.398772
-17042, -5028
108.924583, 16.260218
-16454, -4843
106.389481, 16.336056
-19723, -5276
103.671242, 14.905771
-21958, -4495
114.304497, 11.309942
-19984, -4702
111.501373, 13.172565
-16732, -4727
106.858337, 15.624248
-16662, -4997
108.924583, 16.520906
-14986, -3522
97.124947, 12.757543
-12653, -3505
94.763573, 15.091585
-12796, -1718
89.995300, 7.594650
-16152, -635
26.565073, 2.009556
-16372, 348
350.537659, 359.012238
-17198, 844
337.380127, 357.633759
-16960, 159
348.690063, 359.522552
-15856, -33
0.007162, 0.000512
-14989, -374
18.434965, 1.080925
-14479, 37
0.008185, 0.000562
-14647, -2880
111.801353, 10.988661
-15389, -4210
114.145485, 14.898708
-16856, -4213
115.769272, 13.695889
-18582, -5113
115.277664, 15.366098
-18326, -5235
113.385162, 16.004053
-19868, -4880
112.380081, 13.650431
-21640, -5705
114.227692, 14.651371
-16272, -6265
112.248970, 20.937304
-16004, -7404
110.071465, 24.710821
-14361, -5675
98.530693, 21.605545
-12938, -2607
102.528740, 11.188809
-12933, -443
71.565109, 1.888190
-14229, -594
75.963821, 2.290612
-16147, 1289
314.999969, 355.486023
-16626, 1608
309.289368, 354.628998
-16948, 1577
309.289368, 354.762512
-15620, 746
330.945374, 357.397430
-13283, -486
36.869930, 1.827970
-14387, -1181
110.555984, 5.194433
-11694, -3725
92.202522, 17.592440
-17899, -5237
115.942238, 16.364931
-17579, -6419
117.072021, 19.946014
-17694, -6510
108.060410, 20.203632
-18594, -5957
108.434891, 17.776421
-18742, -5155
113.962433, 15.255132
-21824, -6361
115.016838, 16.288788
-17308, -5296
103.671242, 16.871447
-16909, -5148
109.855156, 16.831682
-16397, -4685
105.255058, 15.880152
-12978, -2990
105.945335, 12.858101
-12284, -1382
89.993713, 5.906146
-16821, -536
20.556063, 1.444127
-16835, -226
8.130109, 0.481466
-16844, 911
335.224854, 357.113586
-16584, 867
326.309906, 357.064331
-16379, 371
344.054596, 359.012238
-15214, -326
15.945410, 1.070825
-13936, -1565
105.255058, 6.404358
-15915, -3488
116.565002, 12.094768
-13633, -5484
98.972557, 21.595329
-14939, -5190
115.277664, 18.924660
-16580, -5356
118.392967, 17.549017
-17180, -5890
114.863640, 18.718605
-18342, -5574
109.746780, 16.699259
-22152, -6813
113.629318, 17.000109
-17569, -6052
117.645920, 18.711754
-15612, -6323
108.824654, 21.801428
-15703, -6449
111.801353, 22.067919
-15251, -5886
115.201073, 20.081995
-12655, -3223
102.804199, 13.884680
-13822, -2524
86.633614, 9.841140
-15447, -959
24.775162, 3.150719
-18094, 112
0.005209, 0.000448
-16432, 664
341.565033, 358.025055
-16852, 998
329.743530, 356.633545
-16696, 650
336.037476, 358.058502
-15172, -229
18.434965, 0.535459
-13849, 304
341.565033, 358.830872
-14291, -1758
104.036179, 6.775662
-16030, -5618
98.746094, 19.041246
-17465, -5111
113.962433, 16.313866
-17611, -5884
110.095169, 18.296234
-17890, -5581
114.775085, 17.198555
-16744, -4650
119.357704, 15.172928
-19858, -4572
110.555984, 12.875012
-21907, -4227
109.025543, 10.597344
-16566, -4165
117.349823, 13.920972
-17007, -5794
106.313789, 18.863604
-16794, -4576
105.708572, 15.051232
-13801, -1778
112.619804, 7.052312
-11310, -1287
102.528740, 6.418792
-13228, -1288
83.659882, 5.527545
-15709, -1819
94.763573, 6.170180
-16400, -2308
124.508476, 7.853320
-15933, -3827
126.528809, 13.438199
-15894, -4230
134.028931, 14.995091
-15160, -5108
134.193024, 18.595457